fid,samp,mass,vv,tlh,tdh,trh,t2,tmax,intertidal,replicate,mod,hi,NJ,m,year,,,,,
4750,882,0.00001,0,0,0,0,1,0,1,2,0,1,0,3,2016,,,,,
4751,883,0.1,1,3,2,1,1,0,1,3,0,1,0,3,2016,,,,,
4752,883,0.01,1,3,0,0,1,0,1,3,0,1,0,3,2016,,,,,
4753,883,0.001,0,3,0,0,1,0,1,3,0,1,0,3,2016,,,,,
4754,883,0.0001,0,2,0,0,1,0,1,3,0,1,0,3,2016,,,,,
4755,883,0.00001,0,0,0,0,1,0,1,3,0,1,0,3,2016,,,,,
4756,884,0.1,0,3,3,3,1,0,1,2,0,1,0,3,2016,,,,,
4757,884,0.01,0,3,3,3,1,0,1,2,0,1,0,3,2016,,,,,
4758,884,0.001,0,3,0,0,1,0,1,2,0,1,0,3,2016,,,,,
4759,884,0.0001,0,3,1,1,1,0,1,2,0,1,0,3,2016,,,,,
4760,884,0.00001,0,3,0,0,1,0,1,2,0,1,0,3,2016,,,,,
4761,885,0.1,3,3,0,0,0,0,0,1,0,0,0,4,2016,,,,,
4762,885,0.01,3,3,2,1,0,0,0,1,0,0,0,4,2016,,,,,
4763,885,0.001,3,3,1,2,0,0,0,1,0,0,0,4,2016,,,,,
4764,885,0.0001,3,3,0,0,0,0,0,1,0,0,0,4,2016,,,,,
4765,885,0.00001,1,1,0,0,0,0,0,1,0,0,0,4,2016,,,,,
4766,886,0.1,3,3,0,0,0,0,0,2,0,0,0,4,2016,,,,,
4767,886,0.01,3,3,1,0,0,0,0,2,0,0,0,4,2016,,,,,
4768,886,0.001,3,3,1,2,0,0,0,2,0,0,0,4,2016,,,,,
4769,886,0.0001,3,3,1,1,0,0,0,2,0,0,0,4,2016,,,,,
4770,886,0.00001,0,3,0,0,0,0,0,2,0,0,0,4,2016,,,,,
4771,887,0.1,3,3,0,0,0,0,0,3,0,0,0,4,2016,,,,,
4772,887,0.01,3,3,1,1,0,0,0,3,0,0,0,4,2016,,,,,
4773,887,0.001,3,3,1,1,0,0,0,3,0,0,0,4,2016,,,,,
4774,887,0.0001,3,3,0,0,0,0,0,3,0,0,0,4,2016,,,,,
4775,887,0.00001,3,2,0,0,0,0,0,3,0,0,0,4,2016,,,,,
4776,888,0.1,3,3,3,3,0,0,0,2,0,0,0,4,2016,,,,,
4777,888,0.01,3,3,3,2,0,0,0,2,0,0,0,4,2016,,,,,
4778,888,0.001,3,3,3,1,0,0,0,2,0,0,0,4,2016,,,,,
4779,888,0.0001,3,3,1,0,0,0,0,2,0,0,0,4,2016,,,,,
4780,888,0.00001,3,1,0,0,0,0,0,2,0,0,0,4,2016,,,,,
4781,889,0.1,3,3,2,2,0,0,1,1,0,0,0,4,2016,,,,,
4782,889,0.01,3,3,2,2,0,0,1,1,0,0,0,4,2016,,,,,
4783,889,0.001,3,3,0,0,0,0,1,1,0,0,0,4,2016,,,,,
4784,889,0.0001,3,3,0,0,0,0,1,1,0,0,0,4,2016,,,,,
4785,889,0.00001,3,1,0,0,0,0,1,1,0,0,0,4,2016,,,,,
4786,890,0.1,3,3,3,3,0,0,1,2,0,0,0,4,2016,,,,,
4787,890,0.01,3,3,3,2,0,0,1,2,0,0,0,4,2016,,,,,
4788,890,0.001,3,3,1,2,0,0,1,2,0,0,0,4,2016,,,,,
4789,890,0.0001,3,3,0,0,0,0,1,2,0,0,0,4,2016,,,,,
4790,890,0.00001,3,3,0,0,0,0,1,2,0,0,0,4,2016,,,,,
4791,891,0.1,3,3,3,1,0,0,1,3,0,0,0,4,2016,,,,,
4792,891,0.01,3,3,2,2,0,0,1,3,0,0,0,4,2016,,,,,
4793,891,0.001,3,3,0,0,0,0,1,3,0,0,0,4,2016,,,,,
4794,891,0.0001,3,3,0,0,0,0,1,3,0,0,0,4,2016,,,,,
4795,891,0.00001,3,2,0,0,0,0,1,3,0,0,0,4,2016,,,,,
4796,892,0.1,3,3,2,3,0,0,1,2,0,0,0,4,2016,,,,,
4797,892,0.01,3,3,2,3,0,0,1,2,0,0,0,4,2016,,,,,
4798,892,0.001,3,3,2,1,0,0,1,2,0,0,0,4,2016,,,,,
4799,892,0.0001,3,3,1,1,0,0,1,2,0,0,0,4,2016,,,,,
4800,892,0.00001,3,2,1,0,0,0,1,2,0,0,0,4,2016,,,,,
4801,893,0.1,3,3,3,2,1,0,0,1,0,0,0,4,2016,,,,,
4802,893,0.01,3,3,2,3,1,0,0,1,0,0,0,4,2016,,,,,
4803,893,0.001,3,3,0,0,1,0,0,1,0,0,0,4,2016,,,,,
4804,893,0.0001,3,3,0,0,1,0,0,1,0,0,0,4,2016,,,,,
4805,893,0.00001,3,1,0,0,1,0,0,1,0,0,0,4,2016,,,,,
4806,894,0.1,3,3,2,2,1,0,0,2,0,0,0,4,2016,,,,,
4807,894,0.01,3,3,3,2,1,0,0,2,0,0,0,4,2016,,,,,
4808,894,0.001,3,3,0,0,1,0,0,2,0,0,0,4,2016,,,,,
4809,894,0.0001,3,3,1,1,1,0,0,2,0,0,0,4,2016,,,,,
4810,894,0.00001,3,3,0,0,1,0,0,2,0,0,0,4,2016,,,,,
4811,895,0.1,3,3,3,3,1,0,0,3,0,0,0,4,2016,,,,,
4812,895,0.01,3,3,3,3,1,0,0,3,0,0,0,4,2016,,,,,
4813,895,0.001,3,3,0,0,1,0,0,3,0,0,0,4,2016,,,,,
4814,895,0.0001,3,3,1,1,1,0,0,3,0,0,0,4,2016,,,,,
4815,895,0.00001,2,2,0,0,1,0,0,3,0,0,0,4,2016,,,,,
4816,896,0.1,3,3,3,3,1,0,0,2,0,0,0,4,2016,,,,,
4817,896,0.01,3,3,2,2,1,0,0,2,0,0,0,4,2016,,,,,
4818,896,0.001,3,3,0,0,1,0,0,2,0,0,0,4,2016,,,,,
4819,896,0.0001,3,3,0,0,1,0,0,2,0,0,0,4,2016,,,,,
4820,896,0.00001,3,2,0,0,1,0,0,2,0,0,0,4,2016,,,,,
4821,897,0.1,3,3,0,0,1,0,1,1,0,0,0,4,2016,,,,,
4822,897,0.01,3,3,2,1,1,0,1,1,0,0,0,4,2016,,,,,
4823,897,0.001,3,3,1,0,1,0,1,1,0,0,0,4,2016,,,,,
4824,897,0.0001,3,3,0,0,1,0,1,1,0,0,0,4,2016,,,,,
4825,897,0.00001,3,3,0,0,1,0,1,1,0,0,0,4,2016,,,,,
4826,898,0.1,3,3,0,0,1,0,1,2,0,0,0,4,2016,,,,,
4827,898,0.01,3,3,1,0,1,0,1,2,0,0,0,4,2016,,,,,
4828,898,0.001,3,3,0,0,1,0,1,2,0,0,0,4,2016,,,,,
4829,898,0.0001,3,3,0,0,1,0,1,2,0,0,0,4,2016,,,,,
4830,898,0.00001,3,3,0,0,1,0,1,2,0,0,0,4,2016,,,,,
4831,899,0.1,3,3,0,0,1,0,1,3,0,0,0,4,2016,,,,,
4832,899,0.01,3,3,1,0,1,0,1,3,0,0,0,4,2016,,,,,
4833,899,0.001,3,3,0,0,1,0,1,3,0,0,0,4,2016,,,,,
4834,899,0.0001,3,3,0,0,1,0,1,3,0,0,0,4,2016,,,,,
4835,899,0.00001,3,3,0,0,1,0,1,3,0,0,0,4,2016,,,,,
4836,900,0.1,3,3,1,1,1,0,1,2,0,0,0,4,2016,,,,,
4837,900,0.01,3,3,3,3,1,0,1,2,0,0,0,4,2016,,,,,
4838,900,0.001,3,3,0,0,1,0,1,2,0,0,0,4,2016,,,,,
4839,900,0.0001,3,3,0,0,1,0,1,2,0,0,0,4,2016,,,,,
4840,900,0.00001,3,1,0,0,1,0,1,2,0,0,0,4,2016,,,,,
4841,901,0.1,3,3,2,2,0,0,0,1,1,0,0,4,2016,,,,,
4842,901,0.01,3,3,3,1,0,0,0,1,1,0,0,4,2016,,,,,
4843,901,0.001,3,3,2,2,0,0,0,1,1,0,0,4,2016,,,,,
4844,901,0.0001,3,3,0,0,0,0,0,1,1,0,0,4,2016,,,,,
4845,901,0.00001,2,3,0,0,0,0,0,1,1,0,0,4,2016,,,,,
4846,902,0.1,3,3,2,2,0,0,0,2,1,0,0,4,2016,,,,,
4847,902,0.01,3,3,3,3,0,0,0,2,1,0,0,4,2016,,,,,
4848,902,0.001,3,3,1,1,0,0,0,2,1,0,0,4,2016,,,,,
4849,902,0.0001,3,3,1,0,0,0,0,2,1,0,0,4,2016,,,,,
4850,902,0.00001,2,2,1,0,0,0,0,2,1,0,0,4,2016,,,,,
4851,903,0.1,3,3,3,3,0,0,0,3,1,0,0,4,2016,,,,,
4852,903,0.01,3,3,3,3,0,0,0,3,1,0,0,4,2016,,,,,
4853,903,0.001,3,3,0,0,0,0,0,3,1,0,0,4,2016,,,,,
4854,903,0.0001,2,3,0,0,0,0,0,3,1,0,0,4,2016,,,,,
4855,903,0.00001,0,0,0,0,0,0,0,3,1,0,0,4,2016,,,,,
4856,904,0.1,3,3,3,3,0,0,0,2,1,0,0,4,2016,,,,,
4857,904,0.01,3,3,3,3,0,0,0,2,1,0,0,4,2016,,,,,
4858,904,0.001,3,3,2,2,0,0,0,2,1,0,0,4,2016,,,,,
4859,904,0.0001,2,3,0,0,0,0,0,2,1,0,0,4,2016,,,,,
4860,904,0.00001,3,3,0,0,0,0,0,2,1,0,0,4,2016,,,,,
4861,905,0.1,3,3,3,3,0,0,1,1,1,0,0,4,2016,,,,,
4862,905,0.01,3,3,3,3,0,0,1,1,1,0,0,4,2016,,,,,
4863,905,0.001,3,3,2,2,0,0,1,1,1,0,0,4,2016,,,,,
4864,905,0.0001,2,3,0,0,0,0,1,1,1,0,0,4,2016,,,,,
4865,905,0.00001,1,3,0,0,0,0,1,1,1,0,0,4,2016,,,,,
4866,906,0.1,3,3,3,3,0,0,1,2,1,0,0,4,2016,,,,,
4867,906,0.01,3,3,3,3,0,0,1,2,1,0,0,4,2016,,,,,
4868,906,0.001,3,3,2,2,0,0,1,2,1,0,0,4,2016,,,,,
4869,906,0.0001,2,3,1,1,0,0,1,2,1,0,0,4,2016,,,,,
4870,906,0.00001,0,3,0,0,0,0,1,2,1,0,0,4,2016,,,,,
4871,907,0.1,3,3,3,3,0,0,1,3,1,0,0,4,2016,,,,,
4872,907,0.01,3,3,3,3,0,0,1,3,1,0,0,4,2016,,,,,
4873,907,0.001,2,3,3,3,0,0,1,3,1,0,0,4,2016,,,,,
4874,907,0.0001,3,3,0,0,0,0,1,3,1,0,0,4,2016,,,,,
4875,907,0.00001,2,3,0,0,0,0,1,3,1,0,0,4,2016,,,,,
4876,908,0.1,3,3,3,3,0,0,1,2,1,0,0,4,2016,,,,,
4877,908,0.01,3,3,3,3,0,0,1,2,1,0,0,4,2016,,,,,
4878,908,0.001,3,3,3,3,0,0,1,2,1,0,0,4,2016,,,,,
4879,908,0.0001,2,3,1,0,0,0,1,2,1,0,0,4,2016,,,,,
4880,908,0.00001,3,3,1,2,0,0,1,2,1,0,0,4,2016,,,,,
4881,909,0.1,3,3,3,3,1,0,0,1,1,0,0,4,2016,,,,,
4882,909,0.01,3,3,3,3,1,0,0,1,1,0,0,4,2016,,,,,
4883,909,0.001,3,3,3,3,1,0,0,1,1,0,0,4,2016,,,,,
4884,909,0.0001,3,3,1,1,1,0,0,1,1,0,0,4,2016,,,,,
4885,909,0.00001,3,3,1,1,1,0,0,1,1,0,0,4,2016,,,,,
4886,910,0.1,3,3,3,3,1,0,0,2,1,0,0,4,2016,,,,,
4887,910,0.01,3,3,3,3,1,0,0,2,1,0,0,4,2016,,,,,
4888,910,0.001,3,3,2,2,1,0,0,2,1,0,0,4,2016,,,,,
4889,910,0.0001,3,3,0,0,1,0,0,2,1,0,0,4,2016,,,,,
4890,910,0.00001,3,3,0,0,1,0,0,2,1,0,0,4,2016,,,,,
4891,911,0.1,3,3,3,3,1,0,0,3,1,0,0,4,2016,,,,,
4892,911,0.01,3,3,3,3,1,0,0,3,1,0,0,4,2016,,,,,
4893,911,0.001,3,3,3,3,1,0,0,3,1,0,0,4,2016,,,,,
4894,911,0.0001,3,3,0,0,1,0,0,3,1,0,0,4,2016,,,,,
4895,911,0.00001,1,3,0,0,1,0,0,3,1,0,0,4,2016,,,,,
4896,912,0.1,3,3,3,3,1,0,0,2,1,0,0,4,2016,,,,,
4897,912,0.01,3,3,3,3,1,0,0,2,1,0,0,4,2016,,,,,
4898,912,0.001,3,3,3,3,1,0,0,2,1,0,0,4,2016,,,,,
4899,912,0.0001,3,3,0,0,1,0,0,2,1,0,0,4,2016,,,,,
4900,912,0.00001,2,3,0,0,1,0,0,2,1,0,0,4,2016,,,,,
4901,913,0.1,3,3,3,3,1,0,1,1,1,0,0,4,2016,,,,,
4902,913,0.01,3,3,3,3,1,0,1,1,1,0,0,4,2016,,,,,
4903,913,0.001,3,3,3,3,1,0,1,1,1,0,0,4,2016,,,,,
4904,913,0.0001,3,3,2,2,1,0,1,1,1,0,0,4,2016,,,,,
4905,913,0.00001,2,3,1,1,1,0,1,1,1,0,0,4,2016,,,,,
4906,914,0.1,3,3,3,3,1,0,1,2,1,0,0,4,2016,,,,,
4907,914,0.01,3,3,3,3,1,0,1,2,1,0,0,4,2016,,,,,
4908,914,0.001,3,3,3,3,1,0,1,2,1,0,0,4,2016,,,,,
4909,914,0.0001,3,3,2,2,1,0,1,2,1,0,0,4,2016,,,,,
4910,914,0.00001,3,3,0,0,1,0,1,2,1,0,0,4,2016,,,,,
4911,915,0.1,3,3,3,3,1,0,1,3,1,0,0,4,2016,,,,,
4912,915,0.01,3,3,3,3,1,0,1,3,1,0,0,4,2016,,,,,
4913,915,0.001,3,3,3,3,1,0,1,3,1,0,0,4,2016,,,,,
4914,915,0.0001,3,3,2,2,1,0,1,3,1,0,0,4,2016,,,,,
4915,915,0.00001,3,3,2,1,1,0,1,3,1,0,0,4,2016,,,,,
4916,916,0.1,3,3,3,3,1,0,1,2,1,0,0,4,2016,,,,,
4917,916,0.01,3,3,3,3,1,0,1,2,1,0,0,4,2016,,,,,
4918,916,0.001,3,3,3,3,1,0,1,2,1,0,0,4,2016,,,,,
4919,916,0.0001,3,3,3,3,1,0,1,2,1,0,0,4,2016,,,,,
4920,916,0.00001,3,3,0,0,1,0,1,2,1,0,0,4,2016,,,,,
4921,917,0.1,3,3,3,3,0,1,0,1,1,0,0,4,2016,,,,,
4922,917,0.01,3,3,3,3,0,1,0,1,1,0,0,4,2016,,,,,
4923,917,0.001,3,3,3,3,0,1,0,1,1,0,0,4,2016,,,,,
4924,917,0.0001,3,3,3,3,0,1,0,1,1,0,0,4,2016,,,,,
4925,917,0.00001,2,3,0,0,0,1,0,1,1,0,0,4,2016,,,,,
4926,918,0.1,3,3,3,3,0,1,0,2,1,0,0,4,2016,,,,,
4927,918,0.01,3,3,3,3,0,1,0,2,1,0,0,4,2016,,,,,
4928,918,0.001,3,3,1,1,0,1,0,2,1,0,0,4,2016,,,,,
4929,918,0.0001,3,3,1,0,0,1,0,2,1,0,0,4,2016,,,,,
4930,918,0.00001,2,3,0,0,0,1,0,2,1,0,0,4,2016,,,,,
4931,919,0.1,3,3,3,3,0,1,0,3,1,0,0,4,2016,,,,,
4932,919,0.01,3,3,3,3,0,1,0,3,1,0,0,4,2016,,,,,
4933,919,0.001,3,3,3,3,0,1,0,3,1,0,0,4,2016,,,,,
4934,919,0.0001,3,3,2,1,0,1,0,3,1,0,0,4,2016,,,,,
4935,919,0.00001,3,3,0,0,0,1,0,3,1,0,0,4,2016,,,,,
4936,920,0.1,3,3,3,3,0,1,0,2,1,0,0,4,2016,,,,,
4937,920,0.01,3,3,3,3,0,1,0,2,1,0,0,4,2016,,,,,
4938,920,0.001,3,3,3,3,0,1,0,2,1,0,0,4,2016,,,,,
4939,920,0.0001,3,3,2,2,0,1,0,2,1,0,0,4,2016,,,,,
4940,920,0.00001,3,3,0,0,0,1,0,2,1,0,0,4,2016,,,,,
4941,921,0.1,3,3,3,3,0,1,1,1,1,0,0,4,2016,,,,,
4942,921,0.01,3,3,3,3,0,1,1,1,1,0,0,4,2016,,,,,
4943,921,0.001,3,3,3,3,0,1,1,1,1,0,0,4,2016,,,,,
4944,921,0.0001,3,3,2,2,0,1,1,1,1,0,0,4,2016,,,,,
4945,921,0.00001,2,3,0,0,0,1,1,1,1,0,0,4,2016,,,,,
4946,922,0.1,3,3,3,3,0,1,1,2,1,0,0,4,2016,,,,,
4947,922,0.01,3,3,3,3,0,1,1,2,1,0,0,4,2016,,,,,
4948,922,0.001,3,3,3,3,0,1,1,2,1,0,0,4,2016,,,,,
4949,922,0.0001,3,3,2,2,0,1,1,2,1,0,0,4,2016,,,,,
4950,922,0.00001,3,3,0,0,0,1,1,2,1,0,0,4,2016,,,,,
4951,923,0.1,3,3,3,3,0,1,1,3,1,0,0,4,2016,,,,,
4952,923,0.01,3,3,3,3,0,1,1,3,1,0,0,4,2016,,,,,
4953,923,0.001,3,3,3,3,0,1,1,3,1,0,0,4,2016,,,,,
4954,923,0.0001,3,3,2,2,0,1,1,3,1,0,0,4,2016,,,,,
4955,923,0.00001,2,3,2,2,0,1,1,3,1,0,0,4,2016,,,,,
4956,924,0.1,3,3,3,3,0,1,1,2,1,0,0,4,2016,,,,,
4957,924,0.01,3,3,3,3,0,1,1,2,1,0,0,4,2016,,,,,
4958,924,0.001,3,3,3,3,0,1,1,2,1,0,0,4,2016,,,,,
4959,924,0.0001,3,3,3,3,0,1,1,2,1,0,0,4,2016,,,,,
4960,924,0.00001,3,3,0,0,0,1,1,2,1,0,0,4,2016,,,,,
4961,925,0.1,0,3,0,0,0,0,0,1,0,1,0,4,2016,,,,,
4962,925,0.01,2,3,0,1,0,0,0,1,0,1,0,4,2016,,,,,
4963,925,0.001,0,3,0,0,0,0,0,1,0,1,0,4,2016,,,,,
4964,925,0.0001,0,2,0,0,0,0,0,1,0,1,0,4,2016,,,,,
4965,925,0.00001,0,1,0,0,0,0,0,1,0,1,0,4,2016,,,,,
4966,926,0.1,0,3,0,0,0,0,0,2,0,1,0,4,2016,,,,,
4967,926,0.01,0,3,0,0,0,0,0,2,0,1,0,4,2016,,,,,
4968,926,0.001,0,3,0,1,0,0,0,2,0,1,0,4,2016,,,,,
4969,926,0.0001,0,2,0,0,0,0,0,2,0,1,0,4,2016,,,,,
4970,926,0.00001,0,2,0,0,0,0,0,2,0,1,0,4,2016,,,,,
4971,927,0.1,1,3,0,0,0,0,0,3,0,1,0,4,2016,,,,,
4972,927,0.01,1,3,1,1,0,0,0,3,0,1,0,4,2016,,,,,
4973,927,0.001,0,3,0,1,0,0,0,3,0,1,0,4,2016,,,,,
4974,927,0.0001,0,3,0,0,0,0,0,3,0,1,0,4,2016,,,,,
4975,927,0.00001,0,0,0,0,0,0,0,3,0,1,0,4,2016,,,,,
4976,928,0.1,3,3,1,0,0,0,0,2,0,1,0,4,2016,,,,,
4977,928,0.01,2,3,1,2,0,0,0,2,0,1,0,4,2016,,,,,
4978,928,0.001,0,3,0,1,0,0,0,2,0,1,0,4,2016,,,,,
4979,928,0.0001,0,2,0,0,0,0,0,2,0,1,0,4,2016,,,,,
4980,928,0.00001,0,0,0,0,0,0,0,2,0,1,0,4,2016,,,,,
4981,929,0.1,1,3,0,0,0,0,1,1,0,1,0,4,2016,,,,,
4982,929,0.01,0,3,0,0,0,0,1,1,0,1,0,4,2016,,,,,
4983,929,0.001,0,3,1,1,0,0,1,1,0,1,0,4,2016,,,,,
4984,929,0.0001,0,2,0,0,0,0,1,1,0,1,0,4,2016,,,,,
4985,929,0.00001,0,0,0,0,0,0,1,1,0,1,0,4,2016,,,,,
4986,930,0.1,0,3,0,1,0,0,1,2,0,1,0,4,2016,,,,,
4987,930,0.01,1,3,1,1,0,0,1,2,0,1,0,4,2016,,,,,
4988,930,0.001,0,3,0,0,0,0,1,2,0,1,0,4,2016,,,,,
4989,930,0.0001,0,3,0,1,0,0,1,2,0,1,0,4,2016,,,,,
4990,930,0.00001,0,2,0,0,0,0,1,2,0,1,0,4,2016,,,,,
4991,931,0.1,0,3,0,0,0,0,1,3,0,1,0,4,2016,,,,,
4992,931,0.01,0,3,0,0,0,0,1,3,0,1,0,4,2016,,,,,
4993,931,0.001,0,3,0,0,0,0,1,3,0,1,0,4,2016,,,,,
4994,931,0.0001,0,3,0,0,0,0,1,3,0,1,0,4,2016,,,,,
4995,931,0.00001,0,3,0,0,0,0,1,3,0,1,0,4,2016,,,,,
4996,932,0.1,0,3,0,0,0,0,1,2,0,1,0,4,2016,,,,,
4997,932,0.01,0,3,0,0,0,0,1,2,0,1,0,4,2016,,,,,
4998,932,0.001,0,3,0,0,0,0,1,2,0,1,0,4,2016,,,,,
4999,932,0.0001,0,3,0,0,0,0,1,2,0,1,0,4,2016,,,,,
5000,932,0.00001,0,0,0,0,0,0,1,2,0,1,0,4,2016,,,,,
5001,933,0.1,1,3,1,0,1,0,0,1,0,1,0,4,2016,,,,,
5002,933,0.01,0,3,1,1,1,0,0,1,0,1,0,4,2016,,,,,
5003,933,0.001,0,3,0,0,1,0,0,1,0,1,0,4,2016,,,,,
5004,933,0.0001,0,3,0,0,1,0,0,1,0,1,0,4,2016,,,,,
5005,933,0.00001,0,1,0,0,1,0,0,1,0,1,0,4,2016,,,,,
5006,934,0.1,0,3,0,0,1,0,0,2,0,1,0,4,2016,,,,,
5007,934,0.01,1,3,0,0,1,0,0,2,0,1,0,4,2016,,,,,
5008,934,0.001,0,3,0,1,1,0,0,2,0,1,0,4,2016,,,,,
5009,934,0.0001,0,3,0,0,1,0,0,2,0,1,0,4,2016,,,,,
5010,934,0.00001,0,2,0,0,1,0,0,2,0,1,0,4,2016,,,,,
5011,935,0.1,0,3,0,0,1,0,0,3,0,1,0,4,2016,,,,,
5012,935,0.01,0,3,1,0,1,0,0,3,0,1,0,4,2016,,,,,
5013,935,0.001,0,3,0,0,1,0,0,3,0,1,0,4,2016,,,,,
5014,935,0.0001,0,2,0,0,1,0,0,3,0,1,0,4,2016,,,,,
5015,935,0.00001,0,0,0,0,1,0,0,3,0,1,0,4,2016,,,,,
5016,936,0.1,0,3,0,0,1,0,0,2,0,1,0,4,2016,,,,,
5017,936,0.01,0,3,0,0,1,0,0,2,0,1,0,4,2016,,,,,
5018,936,0.001,0,3,0,0,1,0,0,2,0,1,0,4,2016,,,,,
5019,936,0.0001,0,2,0,0,1,0,0,2,0,1,0,4,2016,,,,,
5020,936,0.00001,0,0,0,0,1,0,0,2,0,1,0,4,2016,,,,,
5021,937,0.1,0,3,0,0,1,0,1,1,0,1,0,4,2016,,,,,
5022,937,0.01,1,3,0,0,1,0,1,1,0,1,0,4,2016,,,,,
5023,937,0.001,2,3,0,1,1,0,1,1,0,1,0,4,2016,,,,,
5024,937,0.0001,0,3,0,0,1,0,1,1,0,1,0,4,2016,,,,,
5025,937,0.00001,0,3,0,0,1,0,1,1,0,1,0,4,2016,,,,,
5026,938,0.1,1,3,0,0,1,0,1,2,0,1,0,4,2016,,,,,
5027,938,0.01,2,3,1,0,1,0,1,2,0,1,0,4,2016,,,,,
5028,938,0.001,0,3,2,1,1,0,1,2,0,1,0,4,2016,,,,,
5029,938,0.0001,0,3,0,0,1,0,1,2,0,1,0,4,2016,,,,,
5030,938,0.00001,0,3,0,0,1,0,1,2,0,1,0,4,2016,,,,,
5031,939,0.1,1,3,1,0,1,0,1,3,0,1,0,4,2016,,,,,
5032,939,0.01,1,3,0,0,1,0,1,3,0,1,0,4,2016,,,,,
5033,939,0.001,0,3,0,3,1,0,1,3,0,1,0,4,2016,,,,,
5034,939,0.0001,0,3,0,0,1,0,1,3,0,1,0,4,2016,,,,,
5035,939,0.00001,0,2,0,0,1,0,1,3,0,1,0,4,2016,,,,,
5036,940,0.1,1,3,0,0,1,0,1,2,0,1,0,4,2016,,,,,
5037,940,0.01,3,3,1,1,1,0,1,2,0,1,0,4,2016,,,,,
5038,940,0.001,0,3,0,1,1,0,1,2,0,1,0,4,2016,,,,,
5039,940,0.0001,0,3,0,0,1,0,1,2,0,1,0,4,2016,,,,,
5040,940,0.00001,0,3,0,0,1,0,1,2,0,1,0,4,2016,,,,,
5041,941,0.1,3,3,3,3,0,0,0,1,0,0,0,5,2016,,,,,
5042,941,0.01,3,3,3,1,0,0,0,1,0,0,0,5,2016,,,,,
5043,941,0.001,3,3,1,0,0,0,0,1,0,0,0,5,2016,,,,,
5044,941,0.0001,3,3,0,0,0,0,0,1,0,0,0,5,2016,,,,,
5045,941,0.00001,3,3,0,0,0,0,0,1,0,0,0,5,2016,,,,,
5046,942,0.1,3,3,3,2,0,0,0,2,0,0,0,5,2016,,,,,
5047,942,0.01,3,3,1,2,0,0,0,2,0,0,0,5,2016,,,,,
5048,942,0.001,3,3,0,1,0,0,0,2,0,0,0,5,2016,,,,,
5049,942,0.0001,3,3,0,0,0,0,0,2,0,0,0,5,2016,,,,,
5050,942,0.00001,2,0,0,0,0,0,0,2,0,0,0,5,2016,,,,,
5051,943,0.1,3,3,3,3,0,0,0,3,0,0,0,5,2016,,,,,
5052,943,0.01,3,3,0,0,0,0,0,3,0,0,0,5,2016,,,,,
5053,943,0.001,3,2,0,0,0,0,0,3,0,0,0,5,2016,,,,,
5054,943,0.0001,3,3,0,0,0,0,0,3,0,0,0,5,2016,,,,,
5055,943,0.00001,1,1,0,0,0,0,0,3,0,0,0,5,2016,,,,,
5056,944,0.1,3,3,3,3,0,0,0,2,0,0,0,5,2016,,,,,
5057,944,0.01,3,3,2,0,0,0,0,2,0,0,0,5,2016,,,,,
5058,944,0.001,3,3,0,0,0,0,0,2,0,0,0,5,2016,,,,,
5059,944,0.0001,3,3,0,0,0,0,0,2,0,0,0,5,2016,,,,,
5060,944,0.00001,2,0,0,0,0,0,0,2,0,0,0,5,2016,,,,,
5061,945,0.1,3,3,2,2,0,0,1,1,0,0,0,5,2016,,,,,
5062,945,0.01,3,3,2,2,0,0,1,1,0,0,0,5,2016,,,,,
5063,945,0.001,3,3,0,0,0,0,1,1,0,0,0,5,2016,,,,,
5064,945,0.0001,3,3,1,0,0,0,1,1,0,0,0,5,2016,,,,,
5065,945,0.00001,3,2,0,0,0,0,1,1,0,0,0,5,2016,,,,,
5066,946,0.1,3,3,3,3,0,0,1,2,0,0,0,5,2016,,,,,
5067,946,0.01,3,3,2,2,0,0,1,2,0,0,0,5,2016,,,,,
5068,946,0.001,3,3,2,1,0,0,1,2,0,0,0,5,2016,,,,,
5069,946,0.0001,3,3,0,0,0,0,1,2,0,0,0,5,2016,,,,,
5070,946,0.00001,2,2,0,0,0,0,1,2,0,0,0,5,2016,,,,,
5071,947,0.1,3,3,2,1,0,0,1,3,0,0,0,5,2016,,,,,
5072,947,0.01,3,3,1,0,0,0,1,3,0,0,0,5,2016,,,,,
5073,947,0.001,3,3,0,0,0,0,1,3,0,0,0,5,2016,,,,,
5074,947,0.0001,3,3,0,0,0,0,1,3,0,0,0,5,2016,,,,,
5075,947,0.00001,3,3,0,0,0,0,1,3,0,0,0,5,2016,,,,,
5076,948,0.1,3,3,3,1,0,0,1,2,0,0,0,5,2016,,,,,
5077,948,0.01,3,3,1,1,0,0,1,2,0,0,0,5,2016,,,,,
5078,948,0.001,3,3,1,0,0,0,1,2,0,0,0,5,2016,,,,,
5079,948,0.0001,3,3,0,0,0,0,1,2,0,0,0,5,2016,,,,,
5080,948,0.00001,2,1,0,0,0,0,1,2,0,0,0,5,2016,,,,,
5081,949,0.1,3,3,0,1,1,0,0,1,0,0,0,5,2016,,,,,
5082,949,0.01,3,3,3,3,1,0,0,1,0,0,0,5,2016,,,,,
5083,949,0.001,3,3,1,1,1,0,0,1,0,0,0,5,2016,,,,,
5084,949,0.0001,3,3,0,0,1,0,0,1,0,0,0,5,2016,,,,,
5085,949,0.00001,3,1,0,0,1,0,0,1,0,0,0,5,2016,,,,,
